WSPD,WVHT,APD
4.5,0.52,4.48
5.1,0.65,5.08
4.0,0.70,5.53
4.8,0.62,4.40
4.4,0.71,5.47
4.3,0.68,5.51
3.5,0.71,5.61
3.3,0.76,5.55
2.9,0.74,5.28
3.1,0.76,5.39
3.2,0.76,5.79
2.7,0.70,5.47
2.0,0.68,5.41
1.8,0.70,5.82
1.2,0.77,6.63
0.6,0.72,5.96
0.4,0.86,6.19
0.5,0.80,5.55
0.8,0.80,5.76
1.0,0.85,5.59
0.1,0.84,5.48
0.0,0.90,5.26
1.3,0.90,5.40
2.2,0.93,5.65
3.1,0.87,5.82
3.2,0.84,5.80
4.3,0.80,6.24
4.4,0.90,5.96
5.0,0.77,4.92
5.3,0.93,5.49
4.9,0.93,5.24
5.4,1.06,5.18
6.2,1.00,4.71
7.2,0.95,4.36
7.5,0.97,4.31
8.7,1.01,3.99
8.5,1.23,4.03
9.7,1.30,4.05
10.4,1.45,4.02
11.6,1.73,4.23
13.4,2.16,4.84
11.5,2.58,5.31
14.1,3.11,5.85
12.4,3.06,5.87
11.0,3.16,5.82
9.9,3.37,6.31
8.1,3.49,6.39
5.7,3.10,6.25
5.6,2.64,6.16
7.5,2.89,6.32
6.5,2.58,6.14
7.7,2.93,6.57
7.1,2.85,6.60
8.1,2.87,6.50
8.4,3.46,6.83
8.8,3.57,7.09
11.5,3.57,6.96
10.9,3.88,6.83
12.1,4.19,6.97
13.0,4.08,6.72
14.1,4.34,6.84
14.4,4.62,6.93
12.6,4.16,6.76
12.2,4.59,7.29
12.9,4.84,7.45
12.6,5.22,7.83
12.4,4.77,7.47
13.0,4.93,7.72
13.2,5.00,7.44
12.6,4.60,7.13
12.8,4.90,7.18
12.3,4.82,6.93
12.6,4.79,7.14
13.0,4.43,6.78
11.9,4.23,6.61
13.1,4.04,6.67
13.1,4.33,6.82
12.9,4.39,6.96
13.1,5.14,7.63
12.7,5.03,7.35
11.5,4.58,7.43
11.0,4.54,7.35
11.5,4.07,6.98
11.6,3.63,6.48
10.5,3.61,6.58
10.2,3.62,6.36
11.0,3.23,6.21
10.0,3.15,6.21
11.2,3.25,6.17
9.8,3.20,6.28
10.6,3.67,6.70
11.3,4.10,6.85
9.9,3.54,6.42
10.1,3.70,6.58
11.1,3.37,6.30
10.4,2.76,5.63
11.0,2.76,5.74
9.4,2.54,5.48
9.7,2.27,5.40
9.6,2.53,5.77
9.1,2.37,5.72
9.0,2.43,5.70
9.0,2.60,5.92
9.9,2.74,5.98
10.3,2.82,5.71
9.1,3.11,6.18
9.3,2.91,5.77
9.4,2.89,5.86
9.0,2.50,5.47
8.7,2.46,5.65
7.0,2.14,5.42
8.3,2.07,5.84
6.0,2.14,5.91
7.1,2.09,5.84
6.4,2.18,6.17
5.6,2.19,6.16
6.1,2.31,6.20
4.7,2.38,6.19
6.8,2.44,6.18
5.9,2.43,5.84
5.0,2.31,5.80
5.0,2.14,5.81
5.0,1.75,5.41
5.5,1.57,5.54
6.5,1.50,5.36
7.4,1.55,5.51
7.1,1.57,5.27
8.6,1.51,5.17
11.2,1.68,4.89
11.1,1.87,4.75
10.1,2.02,4.82
8.7,2.04,4.92
8.3,2.19,5.02
7.1,2.13,5.20
7.7,2.19,5.29
8.8,2.02,4.92
8.9,2.05,4.94
7.8,2.07,5.32
8.3,1.98,5.33
7.6,2.02,5.70
8.9,2.14,5.84
8.7,2.39,5.94
9.2,2.58,5.99
9.7,2.71,5.93
10.8,2.83,5.75
11.3,2.59,5.23
12.7,2.77,5.43
13.0,3.00,5.43
12.5,3.48,5.88
11.9,3.13,5.63
11.9,3.25,5.89
11.5,3.78,6.45
11.2,3.77,7.04
10.6,3.31,6.76
10.3,3.53,7.14
10.1,3.88,7.16
10.3,3.64,6.83
11.0,3.57,6.45
10.6,3.60,6.46
10.2,3.24,6.06
9.4,3.56,6.45
10.4,3.53,6.28
10.7,3.47,6.14
10.1,3.51,6.54
11.6,3.08,6.05
12.3,3.44,6.22
12.0,3.47,6.57
12.2,3.75,6.71
11.8,3.79,6.87
10.1,3.75,6.74
8.8,3.59,6.64
7.8,3.46,6.72
7.8,3.42,6.62
7.4,3.28,6.87
8.0,3.04,6.53
8.4,3.05,6.47
8.2,3.33,6.71
8.0,2.71,6.09
7.8,3.10,6.57
8.1,2.91,6.43
6.4,3.06,6.79
6.6,2.92,6.47
5.9,2.79,6.71
6.2,2.77,6.82
5.5,2.56,6.84
5.3,2.63,7.12
4.4,2.64,7.00
3.3,2.57,6.98
3.0,2.36,6.63
1.7,2.50,6.67
1.6,2.46,6.69
2.3,2.42,6.43
0.8,2.35,6.43
0.3,2.42,6.60
1.8,2.27,6.53
0.2,2.21,6.65
2.0,2.23,6.63
2.1,2.05,6.70
3.1,2.10,6.93
2.0,2.09,7.19
1.9,2.03,7.04
3.9,1.94,7.06
3.7,2.29,7.38
5.0,2.18,7.37
5.0,2.27,7.11
3.8,2.12,6.85
6.0,2.74,7.44
4.4,2.20,6.69
5.4,2.15,6.51
6.4,2.07,6.44
5.2,2.03,6.50
5.6,1.89,6.51
5.2,1.97,6.68
4.9,2.16,6.96
5.9,2.18,7.39
6.1,2.41,7.07
6.6,2.29,7.01
5.8,2.55,7.03
6.5,2.34,6.50
6.9,2.38,6.66
7.6,2.17,6.03
7.7,2.19,5.74
8.4,2.08,5.59
9.9,2.21,5.42
9.6,2.05,5.16
9.3,2.22,5.48
9.3,2.14,5.46
9.9,2.16,5.55
10.6,2.23,5.75
8.1,2.27,5.82
11.5,2.35,5.67
9.4,2.61,5.77
8.0,2.48,5.62
8.5,2.63,5.57
7.9,2.38,5.50
7.0,2.34,5.34
7.3,2.26,5.44
7.1,2.03,5.28
6.9,2.14,5.53
7.2,2.42,5.98
8.2,2.47,6.03
10.7,2.55,6.33
10.4,2.77,6.47
11.8,3.09,6.54
9.5,3.26,6.69
9.5,3.31,6.73
10.1,3.16,6.72
8.8,3.20,6.57
6.5,2.99,6.50
6.9,3.13,7.05
5.7,2.96,7.13
5.7,2.65,6.91
5.5,2.80,7.00
5.0,2.99,7.38
5.1,2.82,7.39
4.3,2.70,7.43
5.2,2.94,7.59
6.2,3.06,7.76
5.7,3.34,8.05
6.9,3.14,7.52
5.9,3.33,7.62
6.8,2.83,7.38
7.0,2.88,7.09
6.7,2.68,6.94
6.6,2.62,7.02
7.0,2.45,6.69
7.5,2.69,6.90
8.1,2.42,6.61
7.7,2.41,6.40
7.4,2.72,7.09
7.4,2.83,7.21
6.7,2.69,6.79
6.6,2.55,6.84
6.0,2.50,6.89
5.7,2.49,6.87
5.6,2.43,6.87
5.8,2.68,7.26
6.6,2.52,6.95
5.6,2.62,7.16
5.5,2.41,6.75
5.5,2.63,7.02
5.5,2.19,6.63
5.3,2.32,6.66
5.7,2.23,6.85
5.5,2.41,6.88
5.1,2.08,6.95
5.4,2.24,7.15
5.6,2.37,7.20
5.5,2.26,7.06
4.2,2.51,7.27
4.6,2.51,7.31
5.5,2.37,7.12
6.2,1.97,6.47
6.7,2.13,6.50
4.6,1.97,6.44
4.9,1.91,6.16
4.2,1.85,6.27
5.2,1.64,6.09
5.5,1.46,5.96
6.9,1.59,5.90
7.5,1.58,5.57
7.1,1.76,5.69
8.3,2.03,5.59
8.4,1.92,5.32
8.7,2.03,5.33
9.9,1.94,5.39
8.4,1.94,5.19
8.1,1.97,5.23
7.7,2.02,5.27
8.4,1.64,4.99
9.5,1.73,5.03
8.3,1.75,5.28
8.9,1.86,5.10
8.2,1.97,5.26
8.4,1.91,5.01
9.0,2.24,5.38
8.8,2.37,5.61
9.1,2.34,5.78
9.4,2.08,5.64
8.1,2.15,5.79
7.0,2.07,5.49
6.7,2.26,6.14
6.7,2.28,6.37
7.0,2.18,6.02
6.3,2.38,6.12
7.8,2.13,6.07
9.1,2.19,5.77
9.2,2.26,5.63
9.6,2.05,5.23
10.4,2.23,5.49
11.0,2.28,5.19
10.5,2.41,5.44
9.7,2.36,5.50
9.3,2.39,5.68
8.7,2.44,5.76
7.8,2.33,5.70
8.3,2.13,5.43
8.3,2.17,5.63
9.1,2.05,5.44
8.2,2.22,5.52
7.4,2.06,5.50
7.7,2.02,5.62
7.5,2.07,5.64
7.7,2.07,5.65
7.4,2.09,5.70
7.5,2.13,5.57
7.7,1.95,5.43
6.3,1.84,5.40
6.5,1.82,5.62
5.9,1.84,5.83
5.7,1.77,5.99
8.6,1.77,5.93
6.6,1.81,5.96
7.0,1.96,5.79
6.3,1.74,5.67
4.3,1.72,5.65
3.7,1.70,5.60
3.3,1.65,5.81
4.0,1.47,5.38
4.2,1.48,5.87
4.2,1.39,5.70
3.8,1.28,5.86
3.4,1.26,6.07
3.7,1.26,6.40
3.0,1.36,6.53
3.9,1.27,6.57
4.0,1.15,6.23
4.0,1.19,6.25
4.3,1.12,5.82
4.1,1.13,5.64
4.1,1.08,5.77
2.6,1.06,5.93
3.1,0.94,5.55
2.8,1.01,6.00
3.5,0.91,5.87
3.2,0.95,6.07
3.0,0.83,6.11
2.4,0.82,6.40
3.6,0.85,6.56
2.9,0.89,6.12
4.2,0.82,5.24
4.1,0.86,5.16
4.5,0.88,4.92
4.9,0.86,5.04
5.6,0.84,4.64
5.3,0.85,4.88
6.6,0.83,4.01
6.8,0.93,4.27
6.8,1.08,4.55
6.5,1.01,4.30
6.6,1.07,4.49
7.0,1.16,4.59
8.6,1.20,4.39
8.8,1.21,4.35
8.9,1.37,4.17
10.4,1.48,4.17
10.2,1.60,4.25
9.7,1.84,4.44
10.0,1.93,4.58
9.4,1.77,4.52
9.2,1.70,4.48
9.5,1.81,4.55
9.4,1.93,4.99
9.4,1.67,5.01
10.2,1.70,5.08
11.6,1.88,4.83
12.6,2.26,4.86
11.8,2.38,4.93
10.9,2.37,5.04
11.7,2.64,5.20
11.7,2.49,5.14
11.8,2.95,5.62
11.3,2.72,5.40
11.3,2.63,5.40
11.7,2.67,5.62
11.3,2.93,5.74
10.8,2.71,5.98
7.8,2.82,6.00
6.9,3.07,6.52
7.7,2.91,6.42
7.4,2.74,5.99
7.7,3.08,6.66
8.2,2.94,6.59
8.6,3.06,6.85
8.7,3.03,6.77
8.5,3.22,7.22
8.5,3.54,7.48
8.4,3.80,8.11
8.9,3.96,8.34
8.5,3.84,7.89
8.4,3.82,7.73
8.9,3.60,7.51
8.8,3.07,6.80
8.5,3.15,7.00
8.6,2.89,6.85
8.2,3.30,7.45
8.8,3.81,8.17
8.4,3.55,7.76
8.6,3.97,8.44
8.2,3.70,8.14
8.2,3.98,8.31
7.1,4.07,8.45
7.2,3.51,7.65
7.4,3.58,7.55
6.3,3.22,7.01
6.6,3.13,7.00
6.1,3.25,7.65
5.6,3.34,8.00
5.2,3.11,8.01
4.7,3.11,8.03
3.2,3.22,8.63
1.4,3.16,8.61
1.4,3.08,8.58
2.9,3.27,8.20
6.1,3.29,8.33
8.7,3.08,7.48
9.4,3.02,6.69
10.3,2.83,6.23
11.7,2.86,5.93
11.6,2.80,5.74
12.0,3.16,5.90
12.8,3.15,6.00
13.7,3.07,5.83
13.9,3.83,6.42
11.7,3.40,6.36
11.5,3.65,6.67
11.4,3.67,6.78
10.8,3.88,6.76
10.9,3.80,6.69
11.6,3.50,6.51
12.3,3.95,6.70
12.4,3.29,6.11
10.9,3.61,6.34
11.7,3.62,6.25
10.6,3.31,6.21
10.0,3.39,6.43
10.3,3.23,6.32
9.9,3.15,6.24
9.0,2.94,6.29
7.4,3.10,6.42
9.7,2.87,6.18
8.7,2.74,6.08
6.7,2.61,6.04
7.5,2.37,6.06
6.9,2.06,5.86
7.1,2.36,5.91
6.2,2.36,6.01
6.3,2.08,5.87
4.5,2.12,5.95
4.6,2.14,5.91
4.0,1.99,5.88
3.9,2.03,5.89
4.3,2.03,5.85
4.2,1.98,5.92
6.9,1.51,5.61
7.1,1.44,5.37
8.5,1.42,5.03
9.8,1.60,4.81
10.4,1.72,4.74
11.0,1.98,4.73
11.3,1.84,4.62
11.3,2.02,4.67
13.0,2.20,4.76
12.9,2.62,5.21
13.0,2.84,5.44
12.9,3.04,5.52
13.2,3.40,5.85
13.9,3.56,6.16
13.6,3.92,6.68
13.3,4.56,6.98
14.2,4.81,7.37
14.0,5.29,7.66
13.8,5.44,8.13
12.8,6.32,8.51
13.5,6.47,8.61
13.9,6.02,8.35
13.3,5.90,8.16
14.0,5.12,7.62
12.7,4.59,7.09
14.0,4.26,6.71
13.7,4.38,6.81
15.0,4.67,6.98
15.5,4.93,7.03
14.5,4.59,6.89
14.0,4.78,7.00
13.5,5.69,7.89
13.0,4.72,7.34
12.9,4.64,7.30
12.0,4.66,7.24
11.4,4.66,7.44
11.4,3.95,6.65
11.8,3.94,6.73
9.9,3.63,6.48
9.8,3.44,6.35
10.1,3.30,6.19
10.2,3.11,6.18
10.9,3.20,6.07
10.8,3.01,5.76
11.2,2.95,5.97
11.4,2.73,5.77
12.3,2.94,5.69
11.9,2.88,5.74
11.4,2.88,5.75
11.5,2.90,5.89
10.5,2.90,6.02
10.3,2.79,5.89
10.6,2.88,5.90
10.8,2.72,5.63
9.8,2.84,5.77
8.3,2.83,5.89
7.8,2.64,5.86
7.3,2.66,5.73
8.2,2.53,5.87
8.2,2.33,5.59
8.3,2.27,5.45
9.2,2.35,5.65
9.1,2.33,5.66
11.8,2.34,5.57
12.7,2.55,5.40
13.7,2.77,5.59
13.7,3.10,5.74
13.1,3.66,6.30
12.8,3.23,5.95
11.7,3.87,6.35
11.2,4.09,6.56
10.2,3.32,5.92
9.0,3.46,6.41
7.6,3.44,6.56
7.6,3.25,6.54
7.0,3.34,6.84
7.7,3.05,6.74
7.1,3.03,7.08
7.5,3.28,7.15
7.4,3.35,7.09
8.1,3.48,7.41
8.4,3.36,7.11
8.4,3.71,7.11
8.9,2.93,6.44
9.8,2.87,6.26
11.1,2.82,6.03
10.0,2.75,5.92
9.8,2.64,5.94
10.1,2.64,5.70
10.4,2.69,5.93
11.0,2.90,6.13
10.9,3.15,6.18
12.1,3.28,6.47
11.4,3.21,6.45
12.2,3.35,6.26
11.3,3.31,6.13
11.9,3.42,6.06
11.1,3.55,6.37
10.9,3.48,6.23
10.1,3.48,6.15
11.0,3.41,6.30
10.3,3.62,6.56
10.4,3.48,6.51
9.7,3.30,6.62
10.0,3.56,6.69
10.5,3.37,6.69
10.4,3.45,6.81
11.5,3.40,6.69
10.5,3.61,6.82
11.8,3.36,6.45
10.8,3.51,6.60
10.0,3.48,6.42
10.4,3.24,6.36
11.1,3.57,6.64
11.2,3.39,6.31
8.8,3.42,6.48
10.7,3.35,6.37
10.4,3.08,6.22
9.4,3.53,6.57
9.5,3.16,6.55
9.8,2.94,6.29
9.9,3.11,6.36
9.2,2.79,6.02
9.1,2.97,6.33
8.2,2.94,6.28
7.9,2.61,6.17
7.1,2.50,6.07
5.9,2.43,6.32
6.4,2.59,6.60
7.8,2.86,6.66
8.9,2.82,6.40
10.6,2.68,5.95
9.7,2.47,5.70
10.5,2.42,5.54
11.0,2.32,5.37
11.4,2.27,5.24
11.1,2.37,5.19
12.0,2.36,5.25
11.7,2.62,5.35
11.3,2.72,5.44
10.7,2.79,5.62
10.7,3.06,5.86
10.9,3.35,6.01
11.2,3.12,6.06
10.3,3.45,6.27
12.7,3.12,5.85
11.2,3.08,5.78
12.5,3.41,6.17
11.9,3.95,6.58
13.3,4.00,6.54
12.9,3.89,6.74
11.7,4.00,6.77
12.5,4.06,6.79
12.5,4.60,7.06
12.4,4.88,7.29
13.3,4.65,7.03
14.5,5.23,7.20
14.3,5.04,7.26
13.2,5.08,7.26
15.2,4.73,7.05
13.7,4.82,7.14
13.6,5.27,7.65
11.8,5.52,7.84
10.9,5.57,8.15
12.1,5.94,8.60
12.9,5.98,8.66
12.3,5.62,8.36
13.1,5.82,8.41
13.1,5.44,8.04
14.4,6.00,8.51
14.5,5.59,7.83
13.5,5.90,8.12
16.9,6.42,8.28
16.1,6.05,7.70
16.3,6.34,8.15
15.4,6.31,8.24
14.4,6.43,8.37
14.0,6.23,8.51
13.8,6.39,8.79
12.7,5.82,8.34
13.2,6.03,8.72
13.3,5.41,8.47
11.9,5.48,8.60
13.8,5.56,8.22
12.5,5.24,7.79
10.7,5.01,7.66
11.7,4.73,7.36
10.4,4.96,7.55
9.6,4.92,7.52
10.3,4.43,7.36
10.2,4.36,7.49
9.7,4.18,7.44
12.0,3.72,7.00
11.7,3.66,7.02
12.1,4.17,7.23
10.6,3.44,6.70
11.8,3.61,6.64
11.3,3.74,6.62
11.0,3.59,6.29
11.4,3.86,6.31
10.5,3.69,6.31
11.3,4.16,6.84
11.3,4.15,6.75
10.6,3.85,6.84
11.4,3.83,6.68
11.6,3.61,6.66
12.2,3.63,6.66
12.0,3.83,6.70
12.6,3.70,6.62
12.1,3.85,6.62
13.2,3.69,6.43
14.2,3.81,6.51
14.8,4.74,7.09
14.5,4.58,6.94
13.3,4.61,6.78
13.2,4.23,6.51
14.0,4.18,6.51
13.8,4.48,6.84
14.0,4.86,7.09
13.5,5.35,7.60
14.5,5.51,7.66
15.0,5.31,7.57
14.1,5.49,7.86
14.0,4.93,7.48
13.5,5.23,7.82
13.9,5.29,7.85
13.3,5.53,7.90
13.9,5.13,7.51
14.2,5.71,7.74
14.6,5.72,7.63
14.8,5.63,7.52
15.8,5.47,7.63
14.0,5.60,7.87
16.0,5.66,7.52
15.0,5.66,7.66
14.3,5.95,8.10
12.9,5.16,7.55
13.3,5.25,7.76
12.5,5.10,7.80
13.7,5.08,7.78
13.6,4.80,7.46
13.4,4.61,7.43
12.2,4.93,7.39
13.2,4.52,6.98
12.7,4.35,6.84
13.4,4.63,6.98
13.0,4.61,7.06
12.8,4.51,6.77
12.1,3.84,6.40
13.4,3.84,6.63
14.3,3.90,6.59
13.4,3.82,6.59
13.6,4.09,6.61
13.1,4.15,6.85
14.3,4.74,7.14
15.0,4.43,7.05
13.5,4.95,7.08
11.7,4.85,7.08
13.2,5.02,7.11
13.6,4.85,7.11
13.6,4.23,6.67
13.2,4.65,7.04
14.6,3.82,6.30
13.9,4.11,6.50
13.3,4.58,6.78
13.4,4.44,6.89
12.8,4.21,6.93
13.0,4.07,6.88
13.4,3.85,6.57
13.0,3.98,6.76
12.1,3.57,6.25
12.4,3.82,6.71
11.3,3.60,6.24
10.5,3.48,6.11
10.2,3.22,5.99
10.0,3.17,5.96
9.7,2.99,5.78
9.1,2.97,5.96
8.3,2.92,6.02
7.7,2.61,5.95
6.5,2.80,6.10
6.0,2.26,5.70
5.0,2.46,6.18
5.4,2.34,6.02
4.7,2.00,5.71
4.8,1.99,5.83
3.2,1.87,5.94
4.5,1.78,5.73
8.4,1.67,5.66
9.7,1.69,4.99
9.9,1.74,4.70
11.5,1.86,4.77
9.5,1.95,4.84
11.4,1.94,4.83
12.3,2.09,4.79
11.8,2.84,5.34
11.6,2.84,5.52
12.3,2.86,5.48
11.9,3.07,5.67
11.2,2.82,5.47
13.5,2.99,5.59
12.5,3.23,5.68
13.1,3.22,5.67
12.5,3.48,5.96
13.1,3.90,6.33
12.8,3.97,6.32
11.8,4.00,6.41
10.1,3.72,6.39
11.0,3.57,6.49
12.3,3.24,6.05
11.6,3.46,6.26
13.4,3.41,6.31
13.2,3.67,6.47
12.5,3.78,6.47
13.3,3.76,6.50
13.2,4.16,6.61
13.3,3.98,6.67
14.4,4.74,7.17
14.3,5.00,7.23
13.0,4.84,7.08
13.6,4.82,7.11
12.4,4.88,7.00
12.6,4.24,6.83
12.9,4.52,7.02
12.4,4.27,6.91
12.2,4.27,7.14
11.7,4.11,7.04
11.1,4.12,7.25
10.5,4.46,7.63
9.5,4.53,7.57
8.7,4.12,7.52
10.0,4.27,7.38
8.2,3.90,7.31
9.1,4.07,7.06
8.5,3.38,6.64
9.0,3.13,6.40
9.9,3.31,6.51
10.2,2.94,5.99
9.9,3.03,6.21
9.7,3.15,6.42
9.9,3.31,6.47
11.5,2.93,5.92
12.8,3.21,6.03
11.5,3.32,6.20
13.2,3.53,6.42
14.0,3.51,6.32
13.3,3.74,6.35
13.6,3.79,6.12
13.6,4.06,6.35
12.4,3.67,6.28
13.0,4.06,6.44
12.3,3.94,6.32
13.1,4.22,6.91
13.1,4.18,6.70
12.3,3.93,6.53
12.3,4.01,6.44
12.3,4.02,6.75
13.0,3.74,6.54
12.3,3.92,6.50
11.8,4.08,6.45
10.4,3.45,6.11
10.4,3.51,6.41
12.9,3.29,5.96
11.9,3.50,6.18
11.4,3.59,6.19
11.3,3.59,6.31
10.5,3.29,6.05
11.0,3.45,6.25
8.3,3.42,6.06
8.7,3.43,6.49
9.6,3.40,6.26
8.0,3.19,6.16
8.7,3.46,6.46
11.1,3.57,6.57
10.3,3.48,6.73
12.2,3.44,6.49
11.6,3.35,6.36
12.0,3.73,6.62
11.2,3.96,7.07
12.9,4.10,6.98
12.4,3.88,6.57
11.8,3.69,6.37
13.4,3.86,6.52
11.0,3.78,6.38
11.8,3.99,6.50
11.1,4.01,6.57
11.2,4.23,6.74
10.5,3.91,6.35
11.2,3.67,6.43
12.5,4.25,7.05
12.5,4.14,6.71
12.6,3.97,6.60
11.5,4.21,6.91
11.9,4.08,6.95
11.8,4.44,7.16
11.2,4.41,7.07
9.9,3.84,6.69
9.9,4.08,6.87
8.3,3.50,6.57
7.9,3.66,6.63
6.8,2.97,6.29
6.2,2.72,6.43
5.8,2.67,6.45
4.8,2.70,6.70
4.8,2.49,6.49
4.0,2.53,6.60
1.4,2.17,6.16
1.2,2.05,6.06
1.8,2.20,6.18
1.3,2.11,6.25
2.3,2.01,5.95
3.8,1.93,5.99
5.5,1.69,6.00
5.7,1.46,5.73
7.2,1.42,5.19
7.0,1.43,5.19
8.4,1.34,4.69
8.7,1.47,4.71
9.0,1.45,4.56
9.0,1.50,4.48
8.5,1.60,4.44
9.0,1.70,4.53
9.8,1.81,4.59
10.2,1.88,4.68
10.1,1.91,4.74
10.8,2.32,5.07
9.3,2.11,5.11
8.6,2.25,5.20
8.2,2.55,5.62
6.8,2.67,5.84
5.8,2.59,6.29
4.9,2.68,6.46
4.9,2.68,6.69
4.1,2.94,7.31
2.8,3.02,7.27
2.4,2.82,7.07
2.3,3.32,7.52
1.5,2.70,6.81
1.1,99.00,99.00
0.8,2.61,6.91
1.0,2.57,6.91
2.3,2.64,7.05
3.3,2.53,7.18
4.6,2.47,7.05
5.3,2.21,7.02
6.7,2.40,7.10
6.4,2.27,6.93
6.8,2.86,7.36
7.6,2.70,7.14
7.2,2.89,7.36
7.9,2.67,7.11
7.1,2.88,7.26
7.5,2.76,7.17
7.2,2.53,6.67
6.9,3.10,7.63
7.3,2.75,7.34
7.4,3.21,8.18
7.5,3.02,7.87
8.2,2.81,7.43
8.7,3.18,7.92
7.7,3.15,7.60
8.6,2.80,6.77
9.5,3.43,7.54
9.1,3.11,7.05
9.5,3.01,6.95
9.0,2.82,6.78
9.2,2.91,6.74
9.4,3.05,6.87
8.9,2.79,6.42
7.9,2.84,6.49
6.5,2.70,6.49
4.9,2.81,6.59
5.2,2.57,6.27
3.3,2.53,6.47
4.7,2.42,6.29
3.4,2.30,6.55
4.1,2.56,7.12
3.8,2.50,7.24
4.9,2.48,7.19
5.0,2.48,7.16
4.5,2.30,6.98
6.4,2.47,6.96
6.7,2.09,6.37
7.1,2.07,5.98
7.0,2.24,6.24
7.5,2.17,6.30
8.2,2.09,6.06
7.4,1.88,5.70
8.2,1.89,5.65
8.6,1.81,5.46
9.6,1.98,5.62
8.8,1.95,5.53
10.5,2.03,5.50
9.6,2.08,5.29
9.3,2.32,5.71
8.6,2.27,5.46
8.9,2.38,5.62
7.4,2.12,5.33
8.2,2.18,5.51
8.3,1.97,5.24
9.2,2.04,5.23
8.3,2.08,5.26
8.8,2.03,5.49
8.4,2.09,5.40
7.8,2.00,5.37
8.1,2.27,5.76
7.3,2.26,5.79
6.8,2.31,5.88
7.0,2.42,5.87
5.9,2.29,5.89
6.6,2.34,5.98
6.3,2.31,5.98
7.4,2.26,6.22
7.5,2.11,6.09
8.1,2.35,6.00
8.8,2.25,5.82
8.8,2.47,6.17
9.7,2.91,6.76
10.5,3.01,6.65
8.9,3.20,6.77
9.8,3.45,6.91
10.9,3.57,6.87
10.5,3.83,7.00
11.4,3.96,6.81
11.9,3.78,6.86
10.7,3.92,6.74
10.8,3.87,7.02
10.3,3.92,7.08
11.0,4.02,7.38
8.2,3.95,7.61
9.0,4.49,7.93
6.6,4.56,8.39
5.2,3.89,7.60
6.8,3.57,7.17
5.5,3.80,7.33
3.9,3.31,7.12
4.0,3.15,6.73
4.1,3.38,7.23
5.6,2.75,6.88
6.7,2.85,7.27
7.4,2.53,7.02
7.8,2.78,7.32
9.0,2.91,7.20
10.3,2.77,6.58
11.4,2.63,6.04
12.6,2.61,5.46
12.1,2.56,5.11
13.4,2.57,4.97
13.3,2.94,5.31
21.4,2.79,4.90
17.3,3.78,5.74
18.3,3.40,5.44
15.6,3.82,5.88
15.6,4.25,6.49
14.9,4.61,7.05
12.3,5.75,7.90
10.5,5.48,8.22
9.1,5.70,8.50
8.3,5.63,8.66
7.6,5.63,8.48
10.3,5.07,8.16
7.9,5.31,8.44
9.6,5.05,8.22
8.9,4.48,7.91
4.8,4.61,7.95
4.0,4.96,8.72
7.6,5.42,9.45
11.6,6.44,9.78
12.0,5.93,9.22
14.7,5.38,8.55
13.3,5.53,8.76
13.5,5.42,8.30
11.2,5.49,8.13
12.3,5.40,8.09
12.2,5.54,8.28
12.3,5.23,7.83
11.4,5.68,7.98
12.3,5.87,8.31
11.4,5.50,8.22
12.8,5.27,8.03
11.5,5.48,8.27
11.7,5.29,8.11
12.6,5.14,7.79
11.4,5.00,7.75
12.2,5.46,7.90
10.6,5.03,7.37
12.4,5.11,7.52
13.0,4.99,7.22
12.6,4.41,7.05
11.2,5.05,7.72
11.8,4.77,7.79
11.6,4.88,7.61
13.2,5.18,7.95
12.8,4.94,7.61
12.0,5.28,7.82
11.2,5.17,7.68
10.8,4.65,7.14
9.7,4.67,7.17
10.2,4.07,6.65
9.9,3.94,7.03
7.5,3.66,6.81
8.0,3.51,7.02
8.3,3.37,7.16
6.8,3.04,6.85
5.9,2.97,7.01
5.9,2.83,6.64
3.9,2.69,6.67
2.1,2.44,6.42
1.7,2.49,6.43
0.3,2.50,6.28
1.0,2.21,6.15
1.3,1.96,5.99
1.2,2.01,6.42
2.0,1.92,6.94
2.6,1.92,7.06
3.3,1.90,6.86
5.2,1.98,6.74
6.6,1.77,6.40
7.8,1.68,5.72
7.3,1.51,5.19
7.4,1.48,5.17
8.2,1.50,5.19
8.0,1.49,5.04
8.6,1.60,4.97
7.9,1.64,5.04
8.5,1.70,4.80
8.7,1.71,4.97
7.7,1.74,5.05
7.4,1.63,5.04
7.9,1.73,5.31
9.6,1.70,5.02
8.1,1.97,5.46
8.0,1.98,5.48
8.0,1.97,5.35
7.6,2.06,5.60
7.4,1.96,5.50
7.2,1.99,5.35
6.4,2.12,5.60
9.3,1.93,5.60
6.1,2.00,5.64
7.3,1.97,5.69
2.8,1.94,5.82
2.5,2.26,6.04
8.0,2.19,5.61
8.3,2.17,5.60
8.4,2.11,5.43
8.1,1.87,5.55
6.1,1.86,5.51
5.2,1.77,5.68
4.8,1.70,5.81
3.8,1.80,5.78
4.3,1.70,5.75
2.3,1.66,5.99
2.4,1.87,6.72
5.2,2.11,6.96
2.9,2.53,7.29
3.8,2.55,6.85
6.0,2.61,6.63
7.2,2.49,6.31
7.3,2.55,6.74
6.9,2.62,7.15
7.3,2.51,6.91
5.8,2.68,6.94
5.3,2.52,6.99
4.5,2.37,6.59
5.5,2.36,7.08
5.8,2.29,6.37
7.8,2.42,6.53
8.4,2.61,6.19
7.7,2.51,5.80
10.7,2.38,5.24
